# Time (days)	Infected
42	22.9915	
42.0625	23.0496	
42.125	23.1079	
42.1875	23.1663	
42.25	23.2248	
42.3125	23.2834	
42.375	23.3422	
42.4375	23.4011	
42.5	23.4601	
42.5625	23.5192	
42.625	23.5785	
42.6875	23.6379	
42.75	23.6975	
42.8125	23.7572	
42.875	23.817	
42.9375	23.8769	
43	23.937	
43.0625	23.9972	
43.125	24.0575	
43.1875	24.1179	
43.25	24.1785	
43.3125	24.2392	
43.375	24.3001	
43.4375	24.3611	
43.5	24.4222	
43.5625	24.4834	
43.625	24.5448	
43.6875	24.6063	
43.75	24.668	
43.8125	24.7298	
43.875	24.7917	
43.9375	24.8537	
44	24.9159	
44.0625	24.9782	
44.125	25.0407	
44.1875	25.1033	
44.25	25.166	
44.3125	25.2288	
44.375	25.2918	
44.4375	25.3549	
44.5	25.4182	
44.5625	25.4816	
44.625	25.5451	
44.6875	25.6088	
44.75	25.6726	
44.8125	25.7365	
44.875	25.8005	
44.9375	25.8648	
45	25.9291	
45.0625	25.9936	
45.125	26.0582	
45.1875	26.1229	
45.25	26.1878	
45.3125	26.2528	
45.375	26.318	
45.4375	26.3833	
45.5	26.4487	
45.5625	26.5143	
45.625	26.58	
45.6875	26.6459	
45.75	26.7119	
45.8125	26.778	
45.875	26.8442	
45.9375	26.9106	
46	26.9772	
46.0625	27.0439	
46.125	27.1107	
46.1875	27.1776	
46.25	27.2447	
46.3125	27.312	
46.375	27.3794	
46.4375	27.4469	
46.5	27.5145	
46.5625	27.5823	
46.625	27.6503	
46.6875	27.7183	
46.75	27.7866	
46.8125	27.8549	
46.875	27.9234	
46.9375	27.9921	
47	28.0608	
47.0625	28.1298	
47.125	28.1988	
47.1875	28.268	
47.25	28.3374	
47.3125	28.4069	
47.375	28.4765	
47.4375	28.5463	
47.5	28.6162	
47.5625	28.6863	
47.625	28.7565	
47.6875	28.8268	
47.75	28.8973	
47.8125	28.9679	
47.875	29.0387	
47.9375	29.1096	
48	29.1807	
48.0625	29.2519	
48.125	29.3232	
48.1875	29.3947	
48.25	29.4664	
48.3125	29.5381	
48.375	29.6101	
48.4375	29.6821	
48.5	29.7543	
48.5625	29.8267	
48.625	29.8992	
48.6875	29.9718	
48.75	30.0446	
48.8125	30.1176	
48.875	30.1906	
48.9375	30.2639	
49	30.3372	
49.0625	30.4108	
49.125	30.4844	
49.1875	30.5582	
49.25	30.6322	
49.3125	30.7063	
49.375	30.7805	
49.4375	30.8549	
49.5	30.9295	
49.5625	31.0042	
49.625	31.079	
49.6875	31.154	
49.75	31.2291	
49.8125	31.3044	
49.875	31.3798	
49.9375	31.4554	
50	31.5311	
50.0625	31.6069	
50.125	31.6829	
50.1875	31.7591	
50.25	31.8354	
50.3125	31.9118	
50.375	31.9884	
50.4375	32.0652	
50.5	32.1421	
50.5625	32.2191	
50.625	32.2963	
50.6875	32.3737	
50.75	32.4512	
50.8125	32.5288	
50.875	32.6066	
50.9375	32.6845	
51	32.7626	
51.0625	32.8408	
51.125	32.9192	
51.1875	32.9977	
51.25	33.0764	
51.3125	33.1552	
51.375	33.2342	
51.4375	33.3133	
51.5	33.3926	
51.5625	33.472	
51.625	33.5516	
51.6875	33.6313	
51.75	33.7112	
51.8125	33.7912	
51.875	33.8714	
51.9375	33.9517	
52	34.0322	
52.0625	34.1128	
52.125	34.1936	
52.1875	34.2745	
52.25	34.3556	
52.3125	34.4368	
52.375	34.5182	
52.4375	34.5997	
52.5	34.6814	
52.5625	34.7632	
52.625	34.8452	
52.6875	34.9273	
52.75	35.0096	
52.8125	35.0921	
52.875	35.1746	
52.9375	35.2574	
53	35.3402	
53.0625	35.4233	
53.125	35.5065	
53.1875	35.5898	
53.25	35.6733	
53.3125	35.7569	
53.375	35.8407	
53.4375	35.9247	
53.5	36.0087	
53.5625	36.093	
53.625	36.1774	
53.6875	36.2619	
53.75	36.3466	
53.8125	36.4315	
53.875	36.5165	
53.9375	36.6016	
54	36.6869	
54.0625	36.7724	
54.125	36.858	
54.1875	36.9437	
54.25	37.0297	
54.3125	37.1157	
54.375	37.2019	
54.4375	37.2883	
54.5	37.3748	
54.5625	37.4615	
54.625	37.5483	
54.6875	37.6353	
54.75	37.7224	
54.8125	37.8097	
54.875	37.8971	
54.9375	37.9847	
55	38.0724	
55.0625	38.1603	
55.125	38.2483	
55.1875	38.3365	
55.25	38.4248	
55.3125	38.5133	
55.375	38.602	
55.4375	38.6908	
55.5	38.7797	
55.5625	38.8688	
55.625	38.958	
55.6875	39.0474	
55.75	39.137	
55.8125	39.2267	
55.875	39.3166	
55.9375	39.4066	
56	39.4967	
56.0625	39.587	
56.125	39.6775	
56.1875	39.7681	
56.25	39.8589	
56.3125	39.9498	
56.375	40.0408	
56.4375	40.1321	
56.5	40.2234	
56.5625	40.315	
56.625	40.4066	
56.6875	40.4985	
56.75	40.5904	
56.8125	40.6826	
56.875	40.7748	
56.9375	40.8673	
57	40.9598	
57.0625	41.0526	
57.125	41.1454	
57.1875	41.2385	
57.25	41.3317	
57.3125	41.425	
57.375	41.5185	
57.4375	41.6121	
57.5	41.7059	
57.5625	41.7998	
57.625	41.8939	
57.6875	41.9881	
57.75	42.0825	
57.8125	42.1771	
57.875	42.2718	
57.9375	42.3666	
58	42.4616	
58.0625	42.5567	
58.125	42.652	
58.1875	42.7474	
58.25	42.843	
58.3125	42.9387	
58.375	43.0346	
58.4375	43.1307	
58.5	43.2268	
58.5625	43.3232	
58.625	43.4197	
58.6875	43.5163	
58.75	43.6131	
58.8125	43.71	
58.875	43.8071	
58.9375	43.9043	
59	44.0017	
59.0625	44.0992	
59.125	44.1968	
59.1875	44.2947	
59.25	44.3926	
59.3125	44.4907	
59.375	44.589	
59.4375	44.6874	
59.5	44.7859	
59.5625	44.8846	
59.625	44.9835	
59.6875	45.0825	
59.75	45.1816	
59.8125	45.2809	
59.875	45.3803	
59.9375	45.4799	
60	45.5796	
60.0625	45.6795	
60.125	45.7795	
60.1875	45.8797	
60.25	45.98	
60.3125	46.0805	
60.375	46.1811	
60.4375	46.2818	
60.5	46.3827	
60.5625	46.4837	
60.625	46.5849	
60.6875	46.6862	
60.75	46.7877	
60.8125	46.8893	
60.875	46.991	
60.9375	47.0929	
61	47.195	
61.0625	47.2972	
61.125	47.3995	
61.1875	47.502	
61.25	47.6046	
61.3125	47.7073	
61.375	47.8102	
61.4375	47.9133	
61.5	48.0164	
61.5625	48.1198	
61.625	48.2232	
61.6875	48.3268	
61.75	48.4306	
61.8125	48.5345	
61.875	48.6385	
61.9375	48.7427	
62	48.847	
62.0625	48.9514	
62.125	49.056	
62.1875	49.1607	
62.25	49.2656	
62.3125	49.3706	
62.375	49.4757	
62.4375	49.581	
62.5	49.6864	
62.5625	49.792	
62.625	49.8977	
62.6875	50.0035	
62.75	50.1095	
62.8125	50.2156	
62.875	50.3218	
62.9375	50.4282	
63	50.5347	
63.0625	50.6414	
63.125	50.7481	
63.1875	50.8551	
63.25	50.9621	
63.3125	51.0693	
63.375	51.1766	
63.4375	51.2841	
63.5	51.3917	
63.5625	51.4994	
63.625	51.6073	
63.6875	51.7153	
63.75	51.8234	
63.8125	51.9316	
63.875	52.04	
63.9375	52.1485	
64	52.2572	
64.0625	52.366	
64.125	52.4749	
64.1875	52.5839	
64.25	52.6931	
64.3125	52.8024	
64.375	52.9118	
64.4375	53.0214	
64.5	53.1311	
64.5625	53.2409	
64.625	53.3508	
64.6875	53.4609	
64.75	53.5711	
64.8125	53.6814	
64.875	53.7919	
64.9375	53.9025	
65	54.0132	
65.0625	54.124	
65.125	54.235	
65.1875	54.3461	
65.25	54.4573	
65.3125	54.5686	
65.375	54.68	
65.4375	54.7916	
65.5	54.9033	
65.5625	55.0151	
65.625	55.1271	
65.6875	55.2391	
65.75	55.3513	
65.8125	55.4636	
65.875	55.5761	
65.9375	55.6886	
66	55.8013	
66.0625	55.9141	
66.125	56.027	
66.1875	56.14	
66.25	56.2532	
66.3125	56.3664	
66.375	56.4798	
66.4375	56.5933	
66.5	56.7069	
66.5625	56.8206	
66.625	56.9345	
66.6875	57.0484	
66.75	57.1625	
66.8125	57.2767	
66.875	57.391	
66.9375	57.5054	
67	57.6199	
67.0625	57.7346	
67.125	57.8493	
67.1875	57.9642	
67.25	58.0791	
67.3125	58.1942	
67.375	58.3094	
67.4375	58.4247	
67.5	58.5401	
67.5625	58.6557	
67.625	58.7713	
67.6875	58.887	
67.75	59.0029	
67.8125	59.1188	
67.875	59.2349	
67.9375	59.351	
68	59.4673	
68.0625	59.5837	
68.125	59.7001	
68.1875	59.8167	
68.25	59.9334	
68.3125	60.0502	
68.375	60.1671	
68.4375	60.284	
68.5	60.4011	
68.5625	60.5183	
68.625	60.6356	
68.6875	60.753	
68.75	60.8705	
68.8125	60.9881	
68.875	61.1057	
68.9375	61.2235	
69	61.3414	
69.0625	61.4594	
69.125	61.5774	
69.1875	61.6956	
69.25	61.8138	
69.3125	61.9322	
69.375	62.0506	
69.4375	62.1692	
69.5	62.2878	
69.5625	62.4065	
69.625	62.5253	
69.6875	62.6442	
69.75	62.7632	
69.8125	62.8823	
69.875	63.0014	
69.9375	63.1207	
70	63.24	
70.0625	63.3594	
70.125	63.479	
70.1875	63.5986	
70.25	63.7182	
70.3125	63.838	
70.375	63.9578	
70.4375	64.0778	
70.5	64.1978	
70.5625	64.3179	
70.625	64.4381	
70.6875	64.5583	
70.75	64.6786	
70.8125	64.7991	
70.875	64.9195	
70.9375	65.0401	
71	65.1608	
71.0625	65.2815	
71.125	65.4023	
71.1875	65.5231	
71.25	65.6441	
71.3125	65.7651	
71.375	65.8862	
71.4375	66.0074	
71.5	66.1286	
71.5625	66.2499	
71.625	66.3713	
71.6875	66.4927	
71.75	66.6142	
71.8125	66.7358	
71.875	66.8575	
71.9375	66.9792	
72	67.1009	
72.0625	67.2228	
72.125	67.3447	
72.1875	67.4667	
72.25	67.5887	
72.3125	67.7108	
72.375	67.833	
72.4375	67.9552	
72.5	68.0775	
72.5625	68.1998	
72.625	68.3222	
72.6875	68.4446	
72.75	68.5671	
72.8125	68.6897	
72.875	68.8123	
72.9375	68.935	
73	69.0577	
73.0625	69.1805	
73.125	69.3033	
73.1875	69.4262	
73.25	69.5492	
73.3125	69.6721	
73.375	69.7952	
73.4375	69.9183	
73.5	70.0414	
73.5625	70.1646	
73.625	70.2878	
73.6875	70.4111	
73.75	70.5344	
73.8125	70.6577	
73.875	70.7811	
73.9375	70.9045	
74	71.028	
74.0625	71.1515	
74.125	71.2751	
74.1875	71.3987	
74.25	71.5223	
74.3125	71.646	
74.375	71.7697	
74.4375	71.8934	
74.5	72.0172	
74.5625	72.141	
74.625	72.2649	
74.6875	72.3887	
74.75	72.5126	
74.8125	72.6366	
74.875	72.7605	
74.9375	72.8845	
75	73.0085	
75.0625	73.1326	
75.125	73.2566	
75.1875	73.3807	
75.25	73.5048	
75.3125	73.629	
75.375	73.7531	
75.4375	73.8773	
75.5	74.0015	
75.5625	74.1257	
75.625	74.2499	
75.6875	74.3742	
75.75	74.4985	
75.8125	74.6227	
75.875	74.747	
75.9375	74.8713	
76	74.9957	
76.0625	75.12	
76.125	75.2443	
76.1875	75.3687	
76.25	75.4931	
76.3125	75.6174	
76.375	75.7418	
76.4375	75.8662	
76.5	75.9906	
76.5625	76.115	
76.625	76.2394	
76.6875	76.3638	
76.75	76.4882	
76.8125	76.6126	
76.875	76.737	
76.9375	76.8613	
77	76.9857	
77.0625	77.1101	
77.125	77.2345	
77.1875	77.3589	
77.25	77.4833	
77.3125	77.6076	
77.375	77.732	
77.4375	77.8563	
77.5	77.9806	
77.5625	78.105	
77.625	78.2293	
77.6875	78.3536	
77.75	78.4778	
77.8125	78.6021	
77.875	78.7263	
77.9375	78.8506	
78	78.9748	
78.0625	79.099	
78.125	79.2231	
78.1875	79.3473	
78.25	79.4714	
78.3125	79.5955	
78.375	79.7196	
78.4375	79.8436	
78.5	79.9676	
78.5625	80.0916	
78.625	80.2156	
78.6875	80.3395	
78.75	80.4634	
78.8125	80.5873	
78.875	80.7111	
78.9375	80.8349	
79	80.9586	
79.0625	81.0824	
79.125	81.206	
79.1875	81.3297	
79.25	81.4533	
79.3125	81.5768	
79.375	81.7004	
79.4375	81.8238	
79.5	81.9473	
79.5625	82.0706	
79.625	82.194	
79.6875	82.3173	
79.75	82.4405	
79.8125	82.5637	
79.875	82.6868	
79.9375	82.8099	
80	82.933	
80.0625	83.0559	
80.125	83.1788	
80.1875	83.3017	
80.25	83.4245	
80.3125	83.5473	
80.375	83.6699	
80.4375	83.7926	
80.5	83.9151	
80.5625	84.0376	
80.625	84.1601	
80.6875	84.2824	
80.75	84.4047	
80.8125	84.5269	
80.875	84.6491	
80.9375	84.7712	
81	84.8932	
81.0625	85.0152	
81.125	85.137	
81.1875	85.2588	
81.25	85.3805	
81.3125	85.5022	
